id_inscripcion,id_estudiante,codigo_asignatura,nombre_asignatura,seccion,semestre,anio,docente,nombre,rut,carrera,sede,anio_ingreso,email,estado_matricula,nota_promedio,nota_minima,nota_maxima,cantidad_evaluaciones,ponderacion_total,nota_final_ponderada,total_clases,presentes,ausentes,justificados,tardanzas,tasa_asistencia,carga_asignaturas,antiguedad_ingreso,resultado_academico,riesgo_academico,aprobado 
658,159,ASG-976,Fisica,001V,1,2024,Felipe Jara Espinoza,Sin Nombre,17657283-2,Administracion,Concepcion,2020,nicolas.martinez@gmail.com,Regular,3.5,3.5,3.5,1.0,15.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
33,162,ASG-671,Algoritmos,001D,1,2024,Maria Diaz Nunez,Catalina Diaz Contreras,21199419-1,Psicologia,Vina Del Mar,2022,catalina.diaz@outlook.com,Regular,3.0,2.3,3.7,2.0,75.0,3.05,2.0,2.0,0.0,0.0,0.0,1.0,1,2,Critico,Alto,0
861,173,ASG-334,Fisica,001D,1,2024,Amanda Flores Vergara,Benjamin Valenzuela Soto,12589616-2,Psicologia,Sede Sur,2021,benjamin.valenzuela@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.5,1,3,Critico,Alto,0
858,182,ASG-723,Ingles,001D,1,2024,Paula Rojas Medina,Antonia Sepulveda Diaz,12740705-9,Ing. Informatica,Sede Sur,2020,antonia.sepulveda@gmail.com,Congelada,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,Critico,Alto,0
201,183,ASG-787,Programacion,002D,1,2024,Antonia Morales Vergara,Vicente Nunez Soto,5685623-6,Psicologia,Sede Norte,2020,vicente.nunez@outlook.com,Regular,4.0,4.0,4.0,1.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,En Riesgo,Alto,1
287,185,ASG-635,Estadistica,001D,1,2024,Martin Reyes Gonzalez,Vicente Contreras Castro,6113683-9,Psicologia,Sede Sur,2021,vicente.contreras@gmail.com,Regular,4.0,4.0,4.0,1.0,40.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1,3,En Riesgo,Medio,1
538,188,ASG-414,Estadistica,003D,1,2024,Joaquin Aguilera Tapia,Sin Nombre,9385174-5,Enfermeria,Santiago Centro,2022,cristobal.martinez@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2,Critico,Alto,0
162,199,ASG-880,Algoritmos,003D,1,2024,Paula Tapia Fuentes,Andres Rivera Torres,14303704-2,Ing. Informatica,Concepcion,2019,andres.rivera@outlook.com,Regular,3.75,3.7,3.8,2.0,70.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,2,5,Critico,Alto,0
381,199,ASG-366,Algoritmos,001D,1,2024,Agustin Martinez Flores,Andres Rivera Torres,14303704-2,Ing. Informatica,Concepcion,2019,andres.rivera@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,5,Critico,Alto,0
358,202,ASG-150,Algoritmos,003D,1,2024,Carolina Sepulveda Diaz,Sofia Munoz Rojas,13353987-6,Arquitectura,Concepcion,2023,sofia.munoz@gmail.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Critico,Alto,0
369,206,ASG-480,Redes,001D,1,2024,Antonia Rodriguez Figueroa,Carolina Medina Silva,SIN-RUT,Psicologia,Sede Sur,2021,carolina.medina@gmail.com,Desertor,1.1,1.1,1.1,1.0,15.0,1.1,1.0,1.0,0.0,0.0,0.0,1.0,2,3,Critico,Alto,0
764,206,ASG-873,Programacion,003D,1,2024,Carlos Gonzalez Araya,Carolina Medina Silva,SIN-RUT,Psicologia,Sede Sur,2021,carolina.medina@gmail.com,Desertor,6.0,6.0,6.0,1.0,20.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3,Sobresaliente,Alto,1
769,208,ASG-978,Etica,002D,1,2024,Amanda Vergara Reyes,Tomas Vergara Rodriguez,SIN-RUT,Enfermeria,Sede Sur,2020,tomas.vergara@gmail.com,Regular,4.0,4.0,4.0,1.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,En Riesgo,Alto,1
235,217,ASG-709,Redes,001V,1,2024,Carolina Rivera Aguilera,Daniela Vergara Rojas,7774377-0,Derecho,Sede Norte,2024,daniela.vergara@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
149,218,ASG-942,Fisica,001V,1,2024,Camila Rojas Zambrano,Natalia Munoz Gatica,18698718-5,Derecho,Concepcion,2024,natalia.munoz@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1,0,Critico,Alto,0
239,219,ASG-179,Estadistica,002D,1,2024,Felipe Castro Aguilera,Valentina Flores Flores,20053676-3,Ing. Informatica,Sede Sur,2023,valentina.flores@outlook.com,Regular,4.65,4.0,5.3,2.0,50.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,1,1,En Riesgo,Alto,1
86,221,ASG-174,Programacion,003D,1,2024,Pedro Martinez Martinez,Nicolas Fuentes Rojas,21106730-4,Ing. Civil,Concepcion,2022,nicolas.fuentes@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2,Critico,Alto,0
457,223,ASG-592,Etica,003D,1,2024,Matias Perez Garcia,Cristobal Rivera Tapia,17662831-9,Arquitectura,Sede Norte,2021,cristobal.rivera@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
540,228,ASG-331,Calculo I,003D,1,2024,Ignacio Castro Martinez,Paula Garcia Perez,7967122-2,Psicologia,Santiago Centro,2020,paula.garcia@outlook.com,Regular,2.8000000000000003,1.7,4.3,3.0,60.0,3.23,1.0,0.0,0.0,1.0,0.0,1.0,1,4,Critico,Alto,0
81,229,ASG-347,Base De Datos,001V,1,2024,Pedro Diaz Gatica,Javiera Castro Diaz,23222734-3,Enfermeria,Santiago Centro,2022,javiera.castro@gmail.com,Congelada,3.2,3.2,3.2,1.0,25.0,3.2,1.0,1.0,0.0,0.0,0.0,1.0,2,2,Critico,Alto,0
200,229,ASG-176,Marketing,003D,1,2024,Diego Lopez Silva,Javiera Castro Diaz,23222734-3,Enfermeria,Santiago Centro,2022,javiera.castro@gmail.com,Congelada,4.0,4.0,4.0,1.0,30.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2,En Riesgo,Medio,1
501,231,ASG-681,Fisica,001D,1,2024,Andres Garcia Diaz,Natalia Munoz Soto,24171552-5,Ing. Civil,Sede Sur,2022,natalia.munoz@gmail.com,Egresado,3.533333333333333,1.6,5.3,3.0,55.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
865,235,ASG-395,Base De Datos,001D,1,2024,Antonia Lopez Zambrano,Valentina Gonzalez Fuentes,5400453-3,Psicologia,Santiago Centro,2023,valentina.gonzalez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,1,Critico,Alto,0
896,235,ASG-SINCOD,Ingles,001D,1,2024,Paula Morales Tapia,Valentina Gonzalez Fuentes,5400453-3,Psicologia,Santiago Centro,2023,valentina.gonzalez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Critico,Alto,0
730,237,ASG-950,Ingles,003D,1,2024,Pedro Araya Castro,Antonia Silva Gatica,20226860-1,Enfermeria,Sede Norte,2024,antonia.silva@gmail.com,Congelada,1.8,1.8,1.8,1.0,40.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
390,243,ASG-627,Base De Datos,002D,1,2024,Lorena Espinoza Castro,Benjamin Martinez Garcia,20163289-0,Psicologia,Sede Norte,2019,benjamin.martinez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5,Critico,Alto,0
582,245,ASG-355,Estadistica,002D,1,2024,Docente No Informado,Vicente Zambrano Fuentes,7473426-2,Enfermeria,Sede Sur,2020,vicente.zambrano@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
123,247,ASG-412,Contabilidad,002D,1,2024,Camila Araya Rodriguez,Sebastian Martinez Espinoza,SIN-RUT,Derecho,Vina Del Mar,2022,sebastian.martinez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
192,255,ASG-SINCOD,Algoritmos,003D,1,2024,Antonia Munoz Contreras,Camila Aguilera Fuentes,8868937-8,Derecho,Santiago Centro,2021,camila.aguilera@outlook.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
283,256,ASG-217,Algoritmos,001D,1,2024,Santiago Munoz Gonzalez,Sofia Garcia Figueroa,20218462-6,Administracion,Concepcion,2023,sofia.garcia@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,Critico,Alto,0
678,258,ASG-841,Quimica,001V,1,2024,Daniela Munoz Lopez,Maximiliano Flores Vergara,19615746-0,Psicologia,Sede Norte,2023,maximiliano.flores@outlook.com,Regular,6.3,6.3,6.3,1.0,25.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Sobresaliente,Alto,1
92,260,ASG-235,Estadistica,002D,1,2024,Cristobal Hernandez Munoz,Alejandra Araya Torres,14389044-3,Ing. Informatica,Sede Sur,2022,alejandra.araya@gmail.com,Regular,4.9,4.9,4.9,1.0,25.0,4.9,1.0,0.0,0.0,1.0,0.0,1.0,1,2,En Riesgo,Medio,1
441,262,ASG-345,Programacion,001D,1,2024,Paula Espinoza Aguilera,Fernanda Jara Hernandez,24700555-7,Psicologia,Sede Norte,2022,fernanda.jara@outlook.com,Regular,6.4,5.8,7.0,2.0,60.0,6.3,2.0,1.0,0.0,1.0,0.0,1.0,1,2,Sobresaliente,Bajo,1
27,274,ASG-910,Fisica,002D,1,2024,Sebastian Hernandez Aguilera,Camila Silva Torres,6449188-9,Ing. Civil,Sede Sur,2020,sin_email_274@correo.local,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
69,275,ASG-SINCOD,Algoritmos,001V,1,2024,Ana Soto Silva,Amanda Gatica Vergara,15182782-7,Ing. Civil,Sede Sur,2020,amanda.gatica@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,Critico,Alto,0
459,275,ASG-706,Fisica,001V,1,2024,Maximiliano Fuentes Diaz,Amanda Gatica Vergara,15182782-7,Ing. Civil,Sede Sur,2020,amanda.gatica@outlook.com,Regular,4.0,3.7,4.3,2.0,70.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,2,4,En Riesgo,Alto,0
293,279,ASG-648,Algoritmos,001V,1,2024,Felipe Morales Medina,Camila Espinoza Valenzuela,5655442-5,Administracion,Sede Norte,2021,camila.espinoza@gmail.com,Egresado,3.8499999999999996,1.4,6.3,2.0,30.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,1,3,En Riesgo,Alto,1
462,282,ASG-959,Algoritmos,002D,1,2024,Carlos Sepulveda Sepulveda,Gabriel Flores Rodriguez,20267741-9,Arquitectura,Sede Sur,2024,gabriel.flores@outlook.com,Regular,6.5,6.5,6.5,1.0,35.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Sobresaliente,Alto,1
59,283,ASG-335,Etica,001V,1,2024,Maria Contreras Reyes,Ana Silva Espinoza,24584921-5,Derecho,Vina Del Mar,2020,ana.silva@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
619,286,ASG-512,Marketing,002D,1,2024,Javiera Rojas Martinez,Constanza Bravo Sepulveda,SIN-RUT,Derecho,Sede Sur,2022,sin_email_286@correo.local,Regular,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1,2,Critico,Alto,0
438,290,ASG-876,Marketing,001V,1,2024,Antonia Torres Soto,Joaquin Araya Diaz,15290252-7,Arquitectura,Sede Norte,2020,joaquin.araya@outlook.com,Regular,4.85,3.1,6.6,2.0,65.0,4.72,1.0,0.0,0.0,1.0,0.0,1.0,1,4,En Riesgo,Medio,1
31,292,ASG-625,Etica,001V,1,2024,Marcela Munoz Fuentes,Amanda Diaz Soto,SIN-RUT,Administracion,Vina Del Mar,2023,amanda.diaz@gmail.com,Congelada,2.5,2.5,2.5,1.0,20.0,2.5,1.0,0.0,0.0,1.0,0.0,1.0,1,1,Critico,Alto,0
373,295,ASG-454,Fisica,001V,1,2024,Maria Valenzuela Gonzalez,Felipe Nunez Gonzalez,23967460-7,Administracion,Sede Sur,2023,sin_email_295@correo.local,Regular,2.8,2.8,2.8,1.0,20.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Critico,Alto,0
758,295,ASG-325,Algoritmos,001V,1,2024,Marcela Figueroa Rojas,Felipe Nunez Gonzalez,23967460-7,Administracion,Sede Sur,2023,sin_email_295@correo.local,Regular,2.5,2.5,2.5,1.0,40.0,2.5,2.0,2.0,0.0,0.0,0.0,1.0,2,1,Critico,Alto,0
311,300,ASG-509,Contabilidad,001D,1,2024,Cristobal Sepulveda Zambrano,Martin Gatica Bravo,14004772-0,Ing. Informatica,Vina Del Mar,2021,martin.gatica@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
890,308,ASG-456,Etica,001V,1,2024,Ignacio Araya Castro,Diego Sepulveda Aguilera,11106782-6,Psicologia,Santiago Centro,2020,diego.sepulveda@gmail.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
548,311,ASG-681,Calculo I,001D,1,2024,Vicente Rodriguez Hernandez,Francisca Rojas Morales,18749501-8,Ing. Informatica,Sede Norte,2024,francisca.rojas@gmail.com,Egresado,5.3,5.3,5.3,1.0,30.0,5.3,1.0,0.0,0.0,1.0,0.0,1.0,2,0,Aceptable,Bajo,1
609,311,ASG-971,Calculo I,002D,1,2024,Carolina Hernandez Rivera,Francisca Rojas Morales,18749501-8,Ing. Informatica,Sede Norte,2024,francisca.rojas@gmail.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,Critico,Alto,0
856,313,ASG-335,Ingles,003D,1,2024,Matias Figueroa Valenzuela,Lorena Fuentes Garcia,19859892-7,Derecho,Santiago Centro,2020,lorena.fuentes@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
792,319,ASG-SINCOD,Fisica,003D,1,2024,Gabriel Sepulveda Lopez,Ignacio Flores Bravo,17624805-3,Administracion,Sede Norte,2022,ignacio.flores@outlook.com,Regular,3.6,3.6,3.6,1.0,10.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
611,320,ASG-269,Base De Datos,001D,1,2024,Santiago Figueroa Sepulveda,Tomas Espinoza Gonzalez,21676633-7,Arquitectura,Sede Sur,2019,tomas.espinoza@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,Critico,Alto,0
569,325,ASG-260,Ingles,001V,1,2024,Daniela Medina Hernandez,Francisca Perez Sepulveda,16998742-1,Psicologia,Concepcion,2020,francisca.perez@gmail.com,Regular,2.4,2.4,2.4,1.0,35.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
223,342,ASG-SINCOD,Marketing,001D,1,2024,Agustin Hernandez Figueroa,Alejandra Espinoza Garcia,16535672-2,Derecho,Sede Sur,2019,alejandra.espinoza@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,5,Critico,Alto,0
352,3,ASG-841,Calculo I,003D,2,2024,Sofia Flores Hernandez,Camila Aguilera Lopez,16824501-5,Psicologia,Sede Norte,2021,camila.aguilera@gmail.com,Regular,5.7,5.7,5.7,1.0,40.0,5.7,1.0,0.0,0.0,1.0,0.0,1.0,1,3,Aceptable,Bajo,1
844,13,ASG-978,Fisica,002D,2,2024,Andres Tapia Zambrano,Nicolas Valenzuela Soto,15538568-2,Ing. Informatica,Sede Norte,2021,nicolas.valenzuela@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
98,16,ASG-825,Quimica,001D,2,2024,Macarena Tapia Bravo,Diego Vergara Espinoza,17511752-5,Psicologia,Santiago Centro,2021,diego.vergara@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,3,Critico,Alto,0
836,26,ASG-909,Base De Datos,003D,2,2024,Emilio Flores Garcia,Martin Munoz Bravo,11489988-6,Ing. Civil,Sede Sur,2020,martin.munoz@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
626,27,ASG-970,Calculo I,003D,2,2024,Tomas Gonzalez Rodriguez,Martin Munoz Vergara,SIN-RUT,Ing. Civil,Concepcion,2024,martin.munoz@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,Critico,Alto,0
793,27,ASG-139,Algoritmos,001V,2,2024,Cristobal Fuentes Zambrano,Martin Munoz Vergara,SIN-RUT,Ing. Civil,Concepcion,2024,martin.munoz@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.5,2,0,Critico,Alto,0
359,30,ASG-887,Redes,001V,2,2024,Docente No Informado,Carlos Martinez Gatica,15085892-0,Enfermeria,Santiago Centro,2019,carlos.martinez@gmail.com,Regular,5.8,5.8,5.8,1.0,15.0,5.8,2.0,2.0,0.0,0.0,0.0,1.0,1,5,Aceptable,Bajo,1
29,33,ASG-455,Base De Datos,003D,2,2024,Francisca Morales Hernandez,Benjamin Silva Nunez,24894524-7,Ing. Civil,Santiago Centro,2023,benjamin.silva@gmail.com,Regular,1.1,1.1,1.1,1.0,35.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Critico,Alto,0
139,35,ASG-932,Algoritmos,002D,2,2024,Gabriel Espinoza Medina,Ana Garcia Jara,21532270-9,Psicologia,Sede Norte,2021,ana.garcia@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
281,38,ASG-500,Estadistica,002D,2,2024,Macarena Castro Contreras,Pedro Araya Garcia,23655291-5,Administracion,Vina Del Mar,2020,pedro.araya@gmail.com,Desertor,5.1,5.1,5.1,1.0,40.0,5.1,1.0,1.0,0.0,0.0,0.0,1.0,1,4,Aceptable,Bajo,1
894,42,ASG-SINCOD,Programacion,003D,2,2024,Diego Figueroa Torres,Gabriel Hernandez Munoz,21754188-4,Administracion,Vina Del Mar,2023,gabriel.hernandez@gmail.com,Regular,3.8666666666666667,3.6,4.0,3.0,100.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Critico,Alto,0
851,43,ASG-728,Programacion,001V,2,2024,Antonia Martinez Sepulveda,Valentina Munoz Soto,17511216-6,Psicologia,Sede Norte,2023,valentina.munoz@outlook.com,Regular,4.8,4.8,4.8,1.0,25.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,En Riesgo,Alto,1
11,45,ASG-336,Quimica,001D,2,2024,Pedro Medina Gonzalez,Agustin Vergara Soto,20484682-0,Psicologia,Sede Sur,2020,agustin.vergara@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4,Critico,Alto,0
711,46,ASG-354,Base De Datos,003D,2,2024,Catalina Munoz Rojas,Paula Fuentes Gonzalez,11407671-9,Arquitectura,Concepcion,2023,paula.fuentes@gmail.com,Regular,4.0,4.0,4.0,1.0,40.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,En Riesgo,Medio,1
407,50,ASG-146,Ingles,003D,2,2024,Tomas Hernandez Hernandez,Ignacio Diaz Fuentes,6048233-0,Derecho,Sede Sur,2022,ignacio.diaz@outlook.com,Regular,2.9499999999999997,1.8,4.1,2.0,40.0,2.66,1.0,1.0,0.0,0.0,0.0,1.0,1,2,Critico,Alto,0
104,51,ASG-979,Base De Datos,001V,2,2024,Joaquin Garcia Medina,Joaquin Jara Araya,8518523-7,Administracion,Santiago Centro,2019,joaquin.jara@gmail.com,Regular,5.833333333333333,5.2,6.8,3.0,50.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,1,5,Aceptable,Alto,1
529,61,ASG-128,Calculo I,001D,2,2024,Natalia Aguilera Nunez,Ignacio Diaz Valenzuela,17252912-9,Administracion,Sede Sur,2020,ignacio.diaz@gmail.com,Regular,5.55,5.5,5.6,2.0,55.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Aceptable,Alto,1
93,63,ASG-434,Calculo I,001D,2,2024,Sofia Lopez Araya,Isidora Bravo Rivera,24641998-6,Derecho,Sede Sur,2022,sin_email_63@correo.local,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
16,65,ASG-119,Calculo I,001V,2,2024,Sebastian Zambrano Jara,Constanza Araya Martinez,13388160-5,Psicologia,Santiago Centro,2024,constanza.araya@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,Critico,Alto,0
488,65,ASG-402,Estadistica,003D,2,2024,Paula Martinez Fuentes,Constanza Araya Martinez,13388160-5,Psicologia,Santiago Centro,2024,constanza.araya@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,0,Critico,Alto,0
19,67,ASG-974,Algoritmos,001V,2,2024,Barbara Contreras Silva,Benjamin Jara Rojas,21334533-3,Administracion,Sede Sur,2020,benjamin.jara@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2,4,Critico,Alto,0
737,67,ASG-228,Algoritmos,002D,2,2024,Gabriel Gatica Rodriguez,Benjamin Jara Rojas,21334533-3,Administracion,Sede Sur,2020,benjamin.jara@gmail.com,Regular,5.3,5.3,5.3,1.0,40.0,5.3,1.0,1.0,0.0,0.0,0.0,1.0,2,4,Aceptable,Bajo,1
348,70,ASG-577,Contabilidad,001D,2,2024,Maria Vergara Hernandez,Paula Bravo Reyes,18674076-0,Arquitectura,Sede Sur,2019,paula.bravo@gmail.com,Desertor,7.0,7.0,7.0,1.0,25.0,7.0,3.0,1.0,0.0,0.0,2.0,0.3333,1,5,Sobresaliente,Alto,1
319,71,ASG-280,Redes,001V,2,2024,Santiago Gonzalez Gatica,Lorena Garcia Reyes,21409787-0,Psicologia,Sede Norte,2022,lorena.garcia@outlook.com,Regular,1.7,1.7,1.7,1.0,10.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
637,72,ASG-597,Quimica,001V,2,2024,Maria Soto Soto,Maximiliano Vergara Martinez,20248965-2,Psicologia,Sede Sur,2019,maximiliano.vergara@outlook.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5,Critico,Alto,0
113,73,ASG-379,Programacion,001V,2,2024,Carlos Tapia Gatica,Natalia Rivera Lopez,9457351-8,Psicologia,Vina Del Mar,2021,natalia.rivera@outlook.com,Regular,1.5,1.5,1.5,1.0,15.0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,1,3,Critico,Alto,0
154,76,ASG-832,Calculo I,001D,2,2024,Lucas Rivera Sepulveda,Sin Nombre,12168273-3,Administracion,Sede Norte,2020,joaquin.medina@gmail.com,Congelada,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4,Critico,Alto,0
220,77,ASG-142,Fisica,001V,2,2024,Natalia Zambrano Silva,Carolina Zambrano Reyes,16589900-1,Ing. Informatica,Vina Del Mar,2023,carolina.zambrano@outlook.com,Desertor,6.8,6.8,6.8,1.0,25.0,6.8,1.0,1.0,0.0,0.0,0.0,1.0,2,1,Sobresaliente,Bajo,1
259,77,ASG-527,Redes,001D,2,2024,Catalina Torres Reyes,Carolina Zambrano Reyes,16589900-1,Ing. Informatica,Vina Del Mar,2023,carolina.zambrano@outlook.com,Desertor,4.6000000000000005,3.1,6.2,3.0,85.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Aceptable,Alto,1
361,81,ASG-718,Programacion,001D,2,2024,Valentina Morales Araya,Isidora Valenzuela Rivera,6581364-9,Enfermeria,Sede Sur,2021,isidora.valenzuela@outlook.com,Regular,2.4,2.4,2.4,1.0,30.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
285,85,ASG-348,Estadistica,002D,2,2024,Joaquin Morales Sepulveda,Paula Diaz Rojas,12607158-6,Derecho,Sede Norte,2021,paula.diaz@gmail.com,Egresado,5.95,5.2,6.7,2.0,30.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Sobresaliente,Alto,1
34,90,ASG-810,Calculo I,002D,2,2024,Paula Rodriguez Castro,Nicolas Vergara Garcia,13993598-8,Administracion,Sede Norte,2024,nicolas.vergara@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,Critico,Alto,0
437,93,ASG-439,Algoritmos,003D,2,2024,Maria Aguilera Jara,Constanza Lopez Martinez,20310113-3,Psicologia,Santiago Centro,2022,constanza.lopez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2,Critico,Alto,0
211,94,ASG-234,Algoritmos,001D,2,2024,Camila Vergara Morales,Vicente Tapia Rojas,17220701-6,Psicologia,Sede Norte,2020,vicente.tapia@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4,Critico,Alto,0
64,97,ASG-283,Ingles,002D,2,2024,Diego Espinoza Espinoza,Emilio Soto Perez,5845232-8,Arquitectura,Sede Norte,2020,emilio.soto@gmail.com,Congelada,2.6,2.6,2.6,1.0,25.0,2.6,1.0,1.0,0.0,0.0,0.0,1.0,2,4,Critico,Alto,0
278,97,ASG-139,Calculo I,003D,2,2024,Marcela Rojas Torres,Emilio Soto Perez,5845232-8,Arquitectura,Sede Norte,2020,emilio.soto@gmail.com,Congelada,3.7,3.7,3.7,1.0,20.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2,4,Critico,Alto,0
