id_inscripcion,id_estudiante,codigo_asignatura,semestre,anio,docente,nombre,rut,anio_ingreso,email,nota_promedio,nota_minima,nota_maxima,cantidad_evaluaciones,ponderacion_total,nota_final_ponderada,total_clases,presentes,ausentes,justificados,tardanzas,tasa_asistencia,carga_asignaturas,antiguedad_ingreso,aprobado,nota_promedio_scaled,nota_minima_scaled,nota_maxima_scaled,nota_final_ponderada_scaled,cantidad_evaluaciones_scaled,ponderacion_total_scaled,total_clases_scaled,presentes_scaled,ausentes_scaled,justificados_scaled,tardanzas_scaled,tasa_asistencia_scaled,carga_asignaturas_scaled,antiguedad_ingreso_scaled,carrera_Administracion,carrera_Arquitectura,carrera_Derecho,carrera_Enfermeria,carrera_Ing. Civil,carrera_Ing. Informatica,carrera_Psicologia,sede_Concepcion,sede_Santiago Centro,sede_Sede Norte,sede_Sede Sur,sede_Vina Del Mar,estado_matricula_Congelada,estado_matricula_Desertor,estado_matricula_Egresado,estado_matricula_Regular,nombre_asignatura_Algoritmos,nombre_asignatura_Base De Datos,nombre_asignatura_Calculo I,nombre_asignatura_Contabilidad,nombre_asignatura_Estadistica,nombre_asignatura_Etica,nombre_asignatura_Fisica,nombre_asignatura_Ingles,nombre_asignatura_Marketing,nombre_asignatura_Programacion,nombre_asignatura_Quimica,nombre_asignatura_Redes,seccion_001D,seccion_001V,seccion_002D,seccion_003D,riesgo_academico_Alto,riesgo_academico_Bajo,riesgo_academico_Medio,resultado_academico_Aceptable,resultado_academico_Critico,resultado_academico_En Riesgo,resultado_academico_Sobresaliente 
69,275,ASG-SINCOD,1,2024,Ana Soto Silva,Amanda Gatica Vergara,15182782-7,2020,amanda.gatica@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
459,275,ASG-706,1,2024,Maximiliano Fuentes Diaz,Amanda Gatica Vergara,15182782-7,2020,amanda.gatica@outlook.com,4.0,3.7,4.3,2.0,70.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0.5714,0.5286,0.6143,0.5657,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
293,279,ASG-648,1,2024,Felipe Morales Medina,Camila Espinoza Valenzuela,5655442-5,2021,camila.espinoza@gmail.com,3.85,1.4,6.3,2.0,30.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.55,0.2,0.9,0.6671,0.4,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
462,282,ASG-959,1,2024,Carlos Sepulveda Sepulveda,Gabriel Flores Rodriguez,20267741-9,2024,gabriel.flores@outlook.com,6.5,6.5,6.5,1.0,35.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.9286,0.9286,0.9286,0.9286,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
59,283,ASG-335,1,2024,Maria Contreras Reyes,Ana Silva Espinoza,24584921-5,2020,ana.silva@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
619,286,ASG-512,1,2024,Javiera Rojas Martinez,Constanza Bravo Sepulveda,SIN-RUT,2022,sin_email_286@correo.local,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6667,0.0,0.5,0.0,1.0,0.0,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
438,290,ASG-876,1,2024,Antonia Torres Soto,Joaquin Araya Diaz,15290252-7,2020,joaquin.araya@outlook.com,4.85,3.1,6.6,2.0,65.0,4.72,1.0,0.0,0.0,1.0,0.0,1.0,1,4,1,0.6929,0.4429,0.9429,0.6743,0.4,0.4643,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
31,292,ASG-625,1,2024,Marcela Munoz Fuentes,Amanda Diaz Soto,SIN-RUT,2023,amanda.diaz@gmail.com,2.5,2.5,2.5,1.0,20.0,2.5,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0,0.3571,0.3571,0.3571,0.3571,0.2,0.1429,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
373,295,ASG-454,1,2024,Maria Valenzuela Gonzalez,Felipe Nunez Gonzalez,23967460-7,2023,sin_email_295@correo.local,2.8,2.8,2.8,1.0,20.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.4,0.4,0.4,0.4,0.2,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
758,295,ASG-325,1,2024,Marcela Figueroa Rojas,Felipe Nunez Gonzalez,23967460-7,2023,sin_email_295@correo.local,2.5,2.5,2.5,1.0,40.0,2.5,2.0,2.0,0.0,0.0,0.0,1.0,2,1,0,0.3571,0.3571,0.3571,0.3571,0.2,0.2857,0.5,0.6667,0.0,0.0,0.0,1.0,0.3333,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
311,300,ASG-509,1,2024,Cristobal Sepulveda Zambrano,Martin Gatica Bravo,14004772-0,2021,martin.gatica@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
890,308,ASG-456,1,2024,Ignacio Araya Castro,Diego Sepulveda Aguilera,11106782-6,2020,diego.sepulveda@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
548,311,ASG-681,1,2024,Vicente Rodriguez Hernandez,Francisca Rojas Morales,18749501-8,2024,francisca.rojas@gmail.com,5.3,5.3,5.3,1.0,30.0,5.3,1.0,0.0,0.0,1.0,0.0,1.0,2,0,1,0.7571,0.7571,0.7571,0.7571,0.2,0.2143,0.25,0.0,0.0,0.5,0.0,1.0,0.3333,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
609,311,ASG-971,1,2024,Carolina Hernandez Rivera,Francisca Rojas Morales,18749501-8,2024,francisca.rojas@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
856,313,ASG-335,1,2024,Matias Figueroa Valenzuela,Lorena Fuentes Garcia,19859892-7,2020,lorena.fuentes@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
792,319,ASG-SINCOD,1,2024,Gabriel Sepulveda Lopez,Ignacio Flores Bravo,17624805-3,2022,ignacio.flores@outlook.com,3.6,3.6,3.6,1.0,10.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0.5143,0.5143,0.5143,0.5143,0.2,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
611,320,ASG-269,1,2024,Santiago Figueroa Sepulveda,Tomas Espinoza Gonzalez,21676633-7,2019,tomas.espinoza@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
569,325,ASG-260,1,2024,Daniela Medina Hernandez,Francisca Perez Sepulveda,16998742-1,2020,francisca.perez@gmail.com,2.4,2.4,2.4,1.0,35.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0.3429,0.3429,0.3429,0.3429,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
223,342,ASG-SINCOD,1,2024,Agustin Hernandez Figueroa,Alejandra Espinoza Garcia,16535672-2,2019,alejandra.espinoza@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
352,3,ASG-841,2,2024,Sofia Flores Hernandez,Camila Aguilera Lopez,16824501-5,2021,camila.aguilera@gmail.com,5.7,5.7,5.7,1.0,40.0,5.7,1.0,0.0,0.0,1.0,0.0,1.0,1,3,1,0.8143,0.8143,0.8143,0.8143,0.2,0.2857,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
844,13,ASG-978,2,2024,Andres Tapia Zambrano,Nicolas Valenzuela Soto,15538568-2,2021,nicolas.valenzuela@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
98,16,ASG-825,2,2024,Macarena Tapia Bravo,Diego Vergara Espinoza,17511752-5,2021,diego.vergara@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
836,26,ASG-909,2,2024,Emilio Flores Garcia,Martin Munoz Bravo,11489988-6,2020,martin.munoz@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
626,27,ASG-970,2,2024,Tomas Gonzalez Rodriguez,Martin Munoz Vergara,SIN-RUT,2024,martin.munoz@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
793,27,ASG-139,2,2024,Cristobal Fuentes Zambrano,Martin Munoz Vergara,SIN-RUT,2024,martin.munoz@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.3333,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
359,30,ASG-887,2,2024,Docente No Informado,Carlos Martinez Gatica,15085892-0,2019,carlos.martinez@gmail.com,5.8,5.8,5.8,1.0,15.0,5.8,2.0,2.0,0.0,0.0,0.0,1.0,1,5,1,0.8286,0.8286,0.8286,0.8286,0.2,0.1071,0.5,0.6667,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
29,33,ASG-455,2,2024,Francisca Morales Hernandez,Benjamin Silva Nunez,24894524-7,2023,benjamin.silva@gmail.com,1.1,1.1,1.1,1.0,35.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.1571,0.1571,0.1571,0.1571,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
139,35,ASG-932,2,2024,Gabriel Espinoza Medina,Ana Garcia Jara,21532270-9,2021,ana.garcia@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
281,38,ASG-500,2,2024,Macarena Castro Contreras,Pedro Araya Garcia,23655291-5,2020,pedro.araya@gmail.com,5.1,5.1,5.1,1.0,40.0,5.1,1.0,1.0,0.0,0.0,0.0,1.0,1,4,1,0.7286,0.7286,0.7286,0.7286,0.2,0.2857,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
894,42,ASG-SINCOD,2,2024,Diego Figueroa Torres,Gabriel Hernandez Munoz,21754188-4,2023,gabriel.hernandez@gmail.com,3.8666666666666663,3.6,4.0,3.0,100.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.5524,0.5143,0.5714,0.5571,0.6,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
851,43,ASG-728,2,2024,Antonia Martinez Sepulveda,Valentina Munoz Soto,17511216-6,2023,valentina.munoz@outlook.com,4.8,4.8,4.8,1.0,25.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.6857,0.6857,0.6857,0.6857,0.2,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
11,45,ASG-336,2,2024,Pedro Medina Gonzalez,Agustin Vergara Soto,20484682-0,2020,agustin.vergara@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
711,46,ASG-354,2,2024,Catalina Munoz Rojas,Paula Fuentes Gonzalez,11407671-9,2023,paula.fuentes@gmail.com,4.0,4.0,4.0,1.0,40.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0.5714,0.5714,0.5714,0.5714,0.2,0.2857,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
407,50,ASG-146,2,2024,Tomas Hernandez Hernandez,Ignacio Diaz Fuentes,6048233-0,2022,ignacio.diaz@outlook.com,2.95,1.8,4.1,2.0,40.0,2.66,1.0,1.0,0.0,0.0,0.0,1.0,1,2,0,0.4214,0.2571,0.5857,0.38,0.4,0.2857,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
104,51,ASG-979,2,2024,Joaquin Garcia Medina,Joaquin Jara Araya,8518523-7,2019,joaquin.jara@gmail.com,5.833333333333333,5.2,6.8,3.0,50.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,0.8333,0.7429,0.9714,0.7971,0.6,0.3571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
529,61,ASG-128,2,2024,Natalia Aguilera Nunez,Ignacio Diaz Valenzuela,17252912-9,2020,ignacio.diaz@gmail.com,5.55,5.5,5.6,2.0,55.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,0.7929,0.7857,0.8,0.7957,0.4,0.3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
93,63,ASG-434,2,2024,Sofia Lopez Araya,Isidora Bravo Rivera,24641998-6,2022,sin_email_63@correo.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
16,65,ASG-119,2,2024,Sebastian Zambrano Jara,Constanza Araya Martinez,13388160-5,2024,constanza.araya@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
488,65,ASG-402,2,2024,Paula Martinez Fuentes,Constanza Araya Martinez,13388160-5,2024,constanza.araya@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,0.3333,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
19,67,ASG-974,2,2024,Barbara Contreras Silva,Benjamin Jara Rojas,21334533-3,2020,benjamin.jara@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,0.0,1.0,0.3333,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
737,67,ASG-228,2,2024,Gabriel Gatica Rodriguez,Benjamin Jara Rojas,21334533-3,2020,benjamin.jara@gmail.com,5.3,5.3,5.3,1.0,40.0,5.3,1.0,1.0,0.0,0.0,0.0,1.0,2,4,1,0.7571,0.7571,0.7571,0.7571,0.2,0.2857,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
348,70,ASG-577,2,2024,Maria Vergara Hernandez,Paula Bravo Reyes,18674076-0,2019,paula.bravo@gmail.com,7.0,7.0,7.0,1.0,25.0,7.0,3.0,1.0,0.0,0.0,2.0,0.3333,1,5,1,1.0,1.0,1.0,1.0,0.2,0.1786,0.75,0.3333,0.0,0.0,1.0,0.3333,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
319,71,ASG-280,2,2024,Santiago Gonzalez Gatica,Lorena Garcia Reyes,21409787-0,2022,lorena.garcia@outlook.com,1.7,1.7,1.7,1.0,10.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0.2429,0.2429,0.2429,0.2429,0.2,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
637,72,ASG-597,2,2024,Maria Soto Soto,Maximiliano Vergara Martinez,20248965-2,2019,maximiliano.vergara@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
113,73,ASG-379,2,2024,Carlos Tapia Gatica,Natalia Rivera Lopez,9457351-8,2021,natalia.rivera@outlook.com,1.5,1.5,1.5,1.0,15.0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,1,3,0,0.2143,0.2143,0.2143,0.2143,0.2,0.1071,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
154,76,ASG-832,2,2024,Lucas Rivera Sepulveda,Sin Nombre,12168273-3,2020,joaquin.medina@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
220,77,ASG-142,2,2024,Natalia Zambrano Silva,Carolina Zambrano Reyes,16589900-1,2023,carolina.zambrano@outlook.com,6.8,6.8,6.8,1.0,25.0,6.8,1.0,1.0,0.0,0.0,0.0,1.0,2,1,1,0.9714,0.9714,0.9714,0.9714,0.2,0.1786,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
259,77,ASG-527,2,2024,Catalina Torres Reyes,Carolina Zambrano Reyes,16589900-1,2023,carolina.zambrano@outlook.com,4.6000000000000005,3.1,6.2,3.0,85.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.6571,0.4429,0.8857,0.71,0.6,0.6071,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
361,81,ASG-718,2,2024,Valentina Morales Araya,Isidora Valenzuela Rivera,6581364-9,2021,isidora.valenzuela@outlook.com,2.4,2.4,2.4,1.0,30.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0.3429,0.3429,0.3429,0.3429,0.2,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
285,85,ASG-348,2,2024,Joaquin Morales Sepulveda,Paula Diaz Rojas,12607158-6,2021,paula.diaz@gmail.com,5.95,5.2,6.7,2.0,30.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.85,0.7429,0.9571,0.8857,0.4,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,90,ASG-810,2,2024,Paula Rodriguez Castro,Nicolas Vergara Garcia,13993598-8,2024,nicolas.vergara@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
